timestamp,quantity,price,fee,amount,side,pnl,accumulated_pnl
2024-03-14 15:31,0.00021608,104572000,11.29,22584,1,22584.62776,-40699104.11296002
2024-03-14 15:31,0.00266851,104572000,139.52,278911,1,278911.90771999996,-40420192.20524002
2024-03-14 15:31,0.00047813,104572000,24.99,49974,1,49974.02036,-40370218.18488002
2024-03-14 15:31,0.00293275,104702000,153.53,306911,1,306911.2605,-40063306.92438002
2024-03-14 15:32,0.0165,104578000,862.76,-1726400,0,-1726399.76,-41789706.68438002
2024-03-14 15:41,0.19046157,104839000,9983.9,19957816,1,19957816.63723,-21831890.047150016
2024-03-14 15:41,0.00953843,104839000,499.99,999499,1,999499.4727700001,-20832390.574380014
2024-03-14 15:41,0.2,104843000,10484.3,20958115,1,20958115.7,125725.12561998516
2024-03-14 16:06,0.2,104748000,10474.8,-20960075,0,-20960074.8,-20834349.674380016
2024-03-14 16:06,0.2,104914000,10491.4,20972308,1,20972308.6,137958.9256199859
2024-03-14 16:06,0.2,104747000,10474.7,-20959875,0,-20959874.7,-20821915.774380013
2024-03-14 16:06,0.03698043,104924000,1940.06,3878194,1,3878194.57732,-16943721.19706001
2024-03-14 16:06,0.00095466,104924000,50.08,100116,1,100116.66584,-16843604.53122001
2024-03-14 16:06,0.00190619,104921000,99.99,199899,1,199899.37099000002,-16643705.16023001
2024-03-14 16:07,0.00502821,104872000,263.65,-527582,0,-527582.08912,-17171287.24935001
2024-03-14 16:07,0.00166979,104989000,87.65,175221,1,175221.93231,-16996065.31704001
2024-03-14 16:07,0.0095248,104989000,499.99,999499,1,999499.2372,-15996566.079840012
2024-03-14 16:07,0.00957931,104989000,502.86,1005219,1,1005219.3175900001,-14991346.762250012
2024-03-14 16:10,0.00357191,104968000,187.46,374748,1,374748.78888,-14616597.973370012
2024-03-14 16:10,0.14082809,104968000,7391.22,14775051,1,14775051.731119998,158453.7577499859
2024-03-14 16:23,0.17800501,104732000,9321.41,-18652143,0,-18652142.117319997,-18493688.35957001
2024-03-14 16:24,0.00268498,104930000,140.86,281594,1,281594.09140000003,-18212094.26817001
2024-03-14 16:24,0.00472543,104971000,248.01,495785,1,495785.10253,-17716309.16564001
2024-03-14 16:24,0.00015573,104971000,8.17,16338,1,16338.96383,-17699970.20181001
2024-03-14 16:24,0.00952168,104971000,499.75,999000,1,999000.52128,-16700969.68053001
2024-03-14 16:24,0.06404646,104974000,3361.6,6719851,1,6719851.49204,-9981118.18849001
2024-03-14 16:24,0.00121455,104930000,63.72,127379,1,127379.0115,-9853739.176990012
2024-03-14 16:24,4.765e-05,104930000,2.49,4997,1,4997.4245,-9848741.752490012
2024-03-14 16:28,0.07172249,104959000,3763.96,7524156,1,7524156.86791,-2324584.8845800124
2024-03-14 16:35,0.00960076,104926000,503.68,1006865,1,1006865.6637599999,-1317719.2208200125
2024-03-14 16:58,0.00049995,104794000,26.19,52365,1,52365.5703,-1265353.6505200125
2024-03-14 17:11,0.0028585,104950000,149.99,299849,1,299849.585,-965504.0655200125
2024-03-14 17:11,0.00152365,104950000,79.95,159827,1,159827.1175,-805676.9480200126
2024-03-14 17:11,0.00777523,104950000,408.0,815602,1,815602.3885,9925.440479987417
2024-03-14 17:38,0.0016,104938000,83.95,167816,1,167816.85,177742.29047998742
2024-03-14 17:54,0.00019095,104736000,9.99,19989,1,19989.3492,197731.63967998742
2024-03-14 17:54,0.00114449,104620000,59.86,-119797,0,-119796.4038,77935.23587998742
2024-03-14 17:54,0.00175232,104620000,91.66,-183420,0,-183419.3784,-105484.14252001257
2024-03-14 17:54,0.00176774,104620000,92.47,-185034,0,-185033.4288,-290517.57132001256
2024-03-14 17:54,0.00721529,104620000,377.43,-755241,0,-755241.0698,-1045758.6411200126
2024-03-14 17:54,0.00729783,104620000,381.74,-763881,0,-763880.7146,-1809639.3557200124
2024-03-14 17:54,0.00729105,104620000,381.39,-763171,0,-763171.0410000001,-2572810.3967200126
2024-03-14 17:54,0.00646986,104620000,338.43,-677216,0,-677215.1832000001,-3250025.5799200125
2024-03-14 17:54,0.042047,104620000,2199.47,-4401157,0,-4401156.609999999,-7651182.189920012
2024-03-14 17:54,0.03942168,104620000,2062.14,-4126359,0,-4126358.3016000004,-11777540.491520012
2024-03-14 17:54,0.00252805,104620000,132.24,-264617,0,-264616.831,-12042157.322520012
2024-03-14 17:54,0.0025148,104620000,131.54,-263230,0,-263229.916,-12305387.238520011
2024-03-14 17:54,0.00413935,104620000,216.52,-433276,0,-433275.31700000004,-12738662.555520011
2024-03-14 17:54,0.00425126,104620000,222.38,-444990,0,-444989.20119999995,-13183651.75672001
2024-03-14 17:54,0.0696408,104620000,3642.91,-7289464,0,-7289463.406,-20473115.16272001
2024-03-14 17:54,0.05649291,104736000,2958.42,5913883,1,5913883.00176,-14559232.16096001
2024-03-14 17:54,0.2,104604000,10460.4,-20931261,0,-20931260.4,-35490492.56096001
2024-03-14 17:54,0.00251848,104620000,131.74,-263616,0,-263615.1176,-35754107.67856001
2024-03-14 17:55,0.0397084,104706000,2078.85,4155628,1,4155628.8803999997,-31598478.798160013
2024-03-14 18:10,0.09925349,104644000,5193.14,10381089,1,10381089.067559998,-21217389.730600014
2024-03-14 18:11,0.00278131,104699000,145.6,291054,1,291054.77569000004,-20926334.954910014
2024-03-14 18:13,0.04249162,104693000,2224.28,4446350,1,4446350.892659999,-16479984.062250014
2024-03-14 18:13,0.04260838,104693000,2230.39,4458568,1,4458568.73734,-12021415.324910015
2024-03-14 18:13,0.00162078,104602000,84.76,-169622,0,-169621.58956000002,-12191036.914470015
2024-03-14 18:13,0.0016306,104602000,85.28,-170650,0,-170649.30120000002,-12361686.215670016
2024-03-14 18:13,0.13763327,104690000,7204.41,14401622,1,14401622.6263,2039936.410629984
2024-03-14 18:13,0.00147138,104602000,76.95,-153987,0,-153986.24076000002,1885950.169869984
2024-03-14 18:13,0.00292284,104602000,152.86,-305888,0,-305887.76967999997,1580062.4001899841
2024-03-14 18:13,0.00146173,104602000,76.44,-152977,0,-152976.32146,1427086.0787299841
2024-03-14 18:13,0.01056697,104602000,552.66,-1105879,0,-1105878.85594,321207.2227899842
2024-03-14 18:13,0.00146017,104602000,76.36,-152813,0,-152813.06233999997,168394.16044998422
2024-03-14 18:14,9.913e-05,104602000,5.18,-10375,0,-10374.37626,158019.78418998423
2024-03-14 18:25,0.0058,104480000,302.99,-606287,0,-606286.99,-448267.2058100158
2024-03-14 18:25,0.00520775,104480000,272.05,-544378,0,-544377.77,-992644.9758100158
2024-03-14 18:25,0.00258878,104480000,135.23,-270611,0,-270610.9644,-1263255.9402100157
2024-03-14 18:25,0.0016,104480000,83.58,-167252,0,-167251.58,-1430507.5202100158
2024-03-14 18:25,0.00229359,104480000,119.81,-239755,0,-239754.09319999997,-1670261.6134100158
2024-03-14 18:25,0.2,104482000,10448.2,-20906849,0,-20906848.2,-22577109.813410014
2024-03-14 18:25,0.0035284,104582000,184.5,368822,1,368822.6288,-22208287.184610013
2024-03-14 18:26,0.00955986,104604000,499.99,999499,1,999499.60544,-21208787.579170015
2024-03-14 18:26,0.06501121,104604000,3400.21,6797032,1,6797032.40084,-14411755.178330015
2024-03-14 18:26,0.02351713,104605000,1230.0,2458779,1,2458779.38365,-11952975.794680014
2024-03-14 18:26,0.00955977,104605000,499.99,999499,1,999499.7508500001,-10953476.043830015
2024-03-14 18:26,0.00478669,104605000,250.35,500461,1,500461.35745,-10453014.686380014
2024-03-14 18:26,0.01911917,104605000,999.98,1998960,1,1998960.7978500002,-8454053.888530014
2024-03-14 18:36,0.00028739,104387000,14.99,29984,1,29984.78993,-8424069.098600013
2024-03-14 18:36,0.00332951,104387000,173.77,347383,1,347383.79037,-8076685.308230014
2024-03-14 18:51,0.0283,104078000,1472.7,2943934,1,2943934.6999999997,-5132750.608230013
2024-03-14 18:51,0.0032,104097000,166.55,332943,1,332943.85000000003,-4799806.758230014
2024-03-14 18:51,4.812e-05,104097000,2.5,5006,1,5006.64764,-4794800.110590014
2024-03-14 18:51,0.04252573,104097000,2213.4,4424587,1,4424587.51581,-370212.5947800139
2024-03-14 18:51,0.00480579,104097000,250.13,500018,1,500018.19162999996,129805.59684998606
2024-03-14 18:56,0.2,104117000,10411.7,-20833812,0,-20833811.7,-20704006.103150014
2024-03-14 18:56,0.2,104118000,10411.8,-20834012,0,-20834011.8,-41538017.903150015
2024-03-14 19:05,0.0019,104176000,98.96,197835,1,197835.44,-41340182.46315002
2024-03-14 19:19,0.00253774,104242000,132.26,-264672,0,-264671.35308000003,-41604853.816230014
2024-03-14 19:19,0.00380448,104242000,198.29,-396785,0,-396784.89415999997,-42001638.71039002
2024-03-14 19:19,0.00233621,104242000,121.76,-243653,0,-243652.96282000002,-42245291.67321002
2024-03-14 19:19,0.00808124,104244000,421.21,-842842,0,-842841.9925599999,-43088133.66577002
2024-03-14 19:19,0.0042072,104242000,219.28,-438787,0,-438786.2224000001,-43526919.88817002
2024-03-14 19:19,0.00144619,104242000,75.37,-150830,0,-150829.10798,-43677748.99615002
2024-03-14 19:19,0.0024,104242000,125.09,-250306,0,-250305.88999999998,-43928054.88615002
2024-03-14 19:19,0.00056818,104242000,29.61,-59258,0,-59257.829560000006,-43987312.715710014
2024-03-14 19:19,0.00101427,104341000,52.91,105777,1,105777.03607,-43881535.67964002
2024-03-14 19:19,0.00061876,104244000,32.25,-64535,0,-64534.267439999996,-43946069.947080016
2024-03-14 19:19,0.01437594,104341000,749.99,1499249,1,1499249.96554,-42446819.98154002
2024-03-14 19:20,0.2,104363000,10436.3,20862163,1,20862163.7,-21584656.281540018
2024-03-14 19:36,0.16148939,104342000,8425.06,16841700,1,16841700.87138,-4742955.410160016
2024-03-14 19:36,0.0087,104361000,453.97,907486,1,907486.73,-3835468.6801600163
2024-03-14 19:36,0.03851061,104342000,2009.13,4016264,1,4016264.93862,180796.25845998386
2024-03-14 19:38,0.00329006,104293000,171.56,-343302,0,-343301.78758,-162505.52912001614
2024-03-14 19:38,0.00248396,104293000,129.52,-259190,0,-259189.16027999998,-421694.6894000161
2024-03-14 19:38,0.00068,104293000,35.45,-70955,0,-70954.69,-492649.3794000161
2024-03-14 19:38,0.00373651,104293000,194.84,-389887,0,-389886.67743000004,-882536.0568300162
2024-03-14 19:38,0.00322763,104293000,168.3,-336788,0,-336787.51558999997,-1219323.5724200162
2024-03-14 19:52,0.0134,104096000,697.44,1394188,1,1394188.9600000002,174865.38757998403
2024-03-14 20:01,0.2,104184000,10418.4,-20847219,0,-20847218.4,-20672353.012420014
2024-03-14 20:02,0.1,104116000,5205.8,-10416806,0,-10416805.8,-31089158.812420014
2024-03-14 20:02,0.0095,104272000,495.29,990088,1,990088.71,-30099070.102420013
2024-03-14 20:02,0.00144562,104118000,75.25,-150591,0,-150590.31316000002,-30249660.415580012
2024-03-14 20:02,0.03026442,104216000,1577.01,3152459,1,3152459.7847200003,-27097200.630860012
2024-03-14 20:02,0.16783558,104216000,8745.57,17482407,1,17482407.23528,-9614793.395580012
2024-03-14 20:02,0.00191807,104219000,99.94,199799,1,199799.39733,-9414993.998250013
2024-03-14 20:02,0.00951507,104115000,495.33,-991157,0,-991156.84305,-10406150.841300013
2024-03-14 20:03,0.00060712,104218000,31.63,63241,1,63241.20216,-10342909.639140012
2024-03-14 20:04,0.08115636,104232000,4229.54,8454860,1,8454860.175520001,-1888049.4636200108
2024-03-14 20:04,0.01964364,104232000,1023.74,2046472,1,2046472.14448,158422.68085998925
2024-03-14 20:09,0.00096246,103925000,50.01,-100074,0,-100073.6655,58349.01535998925
2024-03-14 20:09,0.03464804,103925000,1800.39,-3602598,0,-3602597.9469999997,-3544248.9316400103
2024-03-14 20:10,0.0009415,104000000,48.95,-97965,0,-97964.95,-3642213.8816400105
2024-03-14 20:10,0.01216794,104000000,632.73,-1266099,0,-1266098.49,-4908312.371640011
2024-03-14 20:10,0.00080985,104000000,42.11,-84267,0,-84266.51,-4992578.8816400105
2024-03-14 20:10,0.00171665,104000000,89.26,-178621,0,-178620.86,-5171199.741640011
2024-03-14 20:10,0.00112304,104000000,58.39,-116855,0,-116854.55,-5288054.291640011
2024-03-14 20:10,0.10296581,104000000,5354.22,-10713799,0,-10713798.46,-16001852.75164001
2024-03-14 20:10,0.00436627,104000000,227.04,-454320,0,-454319.12,-16456171.87164001
2024-03-14 20:11,0.00480764,103945000,249.86,499480,1,499480.2798,-15956691.59184001
2024-03-14 20:11,0.1549,103998000,8054.64,16101235,1,16101235.56,144543.96815999039
2024-03-14 20:16,0.10037043,103769000,5207.66,10410131,1,10410131.49067,10554675.45882999
2024-03-14 20:16,0.04814497,103840000,2499.68,4996873,1,4996874.0048,15551549.46362999
2024-03-14 20:16,0.01382016,103840000,717.54,1434367,1,1434367.8743999999,16985917.33802999
2024-03-14 20:16,0.00640123,103705000,331.91,-664172,0,-664171.46715,16321745.870879991
2024-03-14 20:16,0.02179823,103698000,1130.21,-2261563,0,-2261563.0645399997,14060182.80633999
2024-03-14 20:16,0.17447018,103698000,9046.1,-18101255,0,-18101254.82564,-4041072.01930001
2024-03-14 20:16,0.00096674,103698000,50.12,-100300,0,-100299.12452,-4141371.14382001
2024-03-14 20:16,0.00276485,103698000,143.35,-286853,0,-286852.76529999997,-4428223.90912001
2024-03-14 20:16,0.07252957,103769000,3763.16,7522557,1,7522557.78933,3094333.88020999
2024-03-14 20:16,0.00383699,103660000,198.87,-397942,0,-397941.2534,2696392.62680999
2024-03-14 20:16,0.00432021,103639000,223.87,-447967,0,-447966.11418999993,2248426.51261999
2024-03-14 20:16,0.0472152,103639000,2446.66,-4895783,0,-4895782.7728,-2647356.2601800105
2024-03-14 20:16,0.00172034,103639000,89.14,-178384,0,-178383.45726000002,-2825739.7174400105
2024-03-14 20:16,0.05578722,103622000,2890.39,-5783674,0,-5783673.700839999,-8609413.41828001
2024-03-14 20:16,0.01737737,103661000,900.67,-1802257,0,-1802256.2215699998,-10411669.63985001
2024-03-14 20:16,0.00985755,103661000,510.92,-1022355,0,-1022354.41055,-11434024.05040001
2024-03-14 20:16,0.00201523,103660000,104.44,-209004,0,-209003.1818,-11643027.23220001
2024-03-14 20:16,0.00482523,103661000,250.09,-500439,0,-500438.25703,-12143465.48923001
2024-03-14 20:16,0.00327249,103661000,169.61,-339400,0,-339399.19589,-12482864.68512001
2024-03-14 20:16,0.01932596,103648000,1001.54,-2004099,0,-2004098.64208,-14486963.32720001
2024-03-14 20:16,0.0032611,103639000,168.98,-338147,0,-338146.12289999996,-14825109.45010001
2024-03-14 20:17,0.1444,103787000,7493.42,14979349,1,14979349.38,154239.92989999056
2024-03-14 20:19,0.18554836,103985000,9647.12,-19303894,0,-19303893.3346,-19149653.40470001
2024-03-14 20:19,0.2,104041000,10404.1,20797795,1,20797795.9,1648142.4952999875
2024-03-14 20:19,0.00216126,103985000,112.36,-224851,0,-224850.98109999998,1423291.5141999875
2024-03-14 20:19,0.00380538,103985000,197.85,-395901,0,-395900.2893,1027391.2248999875
2024-03-14 20:19,0.00411788,103985000,214.09,-428412,0,-428411.8418,598979.3830999874
2024-03-14 20:19,0.00377141,103985000,196.08,-392367,0,-392366.14885000006,206613.23424998735
2024-03-14 20:19,0.01977312,103934000,1027.54,-2056127,0,-2056126.9940800003,-1849513.759830013
2024-03-14 20:19,0.00059571,103985000,30.97,-61976,0,-61975.87435,-1911489.6341800129
2024-03-14 20:24,0.0198,104182000,1031.4,2061772,1,2061772.2000000002,150282.56581998733
2024-03-14 20:26,0.2,103835000,10383.5,-20777384,0,-20777383.5,-20627100.934180014
2024-03-14 20:27,0.01921276,104038000,999.42,1997857,1,1997857.7048799999,-18629243.229300015
2024-03-14 20:27,0.00240296,104038000,124.99,249874,1,249874.16248,-18379369.066820014
2024-03-14 20:27,0.00244671,103940000,127.15,-254439,0,-254438.1874,-18633807.254220013
2024-03-14 20:27,0.01936808,103940000,1006.55,-2014125,0,-2014124.7852,-20647932.039420012
2024-03-14 21:01,0.00964487,103713000,500.14,-1000799,0,-1000798.54231,-21648730.58173001
2024-03-14 21:01,0.0046391,103713000,240.56,-481376,0,-481375.5383,-22130106.120030012
2024-03-14 21:04,0.00772416,103843000,401.04,-802501,0,-802500.98688,-22932607.106910013
2024-03-14 21:04,0.00841815,103970000,437.61,874797,1,874797.4454999999,-22057809.66141001
2024-03-14 21:04,0.01923034,103970000,999.68,1998378,1,1998378.7698,-20059430.89161001
2024-03-14 21:05,0.00096192,103958000,49.99,99949,1,99949.28936,-19959481.60225001
2024-03-14 21:22,0.01011102,103812000,524.82,1049120,1,1049120.38824,-18910361.21401001
2024-03-14 21:23,0.00372937,103650000,193.27,386355,1,386355.9305,-18524005.28351001
2024-03-14 21:23,0.006,103650000,310.95,621589,1,621589.05,-17902416.23351001
2024-03-14 21:23,0.00192957,103650000,99.99,199899,1,199899.94050000003,-17702516.29301001
2024-03-14 21:23,0.03028389,103782000,1571.46,3141351,1,3141351.21198,-14561165.081030011
2024-03-14 21:23,0.01209063,103782000,627.39,1254162,1,1254162.37266,-13307002.708370011
2024-03-14 21:25,0.00543266,103519000,281.19,-562665,0,-562664.7205399999,-13869667.428910011
2024-03-14 21:26,0.00390786,103647000,202.51,-405241,0,-405240.47542000003,-14274907.904330011
2024-03-14 21:26,0.0024591,103648000,127.44,-255009,0,-255008.2368,-14529916.141130012
2024-03-14 21:26,0.01,103648000,518.24,-1036999,0,-1036998.24,-15566914.381130012
2024-03-14 21:26,0.01354,103648000,701.69,-1404096,0,-1404095.6099999999,-16971009.991130013
2024-03-14 21:26,0.0004609,103608000,23.87,-47777,0,-47776.7972,-17018786.788330015
2024-03-14 21:26,0.00430904,103608000,223.22,-446675,0,-446674.23631999997,-17465461.024650015
2024-03-14 21:26,0.14358077,103608000,7438.05,-14883555,0,-14883554.46816,-32349015.492810015
2024-03-14 21:26,0.00190053,103625000,98.47,-197041,0,-197040.89125000002,-32546056.384060014
2024-03-14 21:26,0.0005848,103608000,30.29,-60621,0,-60620.248400000004,-32606676.632460013
2024-03-14 21:26,0.01696884,103608000,879.05,-1758987,0,-1758986.62472,-34365663.25718001
2024-03-14 21:31,0.00028934,103677000,14.99,29982,1,29982.91318,-34335680.34400001
2024-03-14 21:34,0.01379331,103501000,713.81,-1428336,0,-1428335.18831,-35764015.53231001
2024-03-14 21:38,0.0201,103544000,1040.61,2080193,1,2080193.7899999998,-33683821.74231001
2024-03-14 21:38,9.652e-05,103544000,4.99,9989,1,9989.07688,-33673832.66543001
2024-03-14 21:45,0.01091017,103571000,564.98,1129412,1,1129412.23707,-32544420.428360008
2024-03-14 21:45,0.04825194,103571000,2498.75,4995002,1,4995002.92774,-27549417.500620008
2024-03-14 21:45,0.00193139,103571000,100.01,199935,1,199935.98369,-27349481.516930006
2024-03-14 21:45,0.01,103571000,517.85,1035192,1,1035192.15,-26314289.366930008
2024-03-14 21:45,0.001187,103571000,61.46,122877,1,122877.31699999998,-26191412.049930006
2024-03-14 22:01,0.04108454,103877000,2133.86,4265604,1,4265604.90158,-21925807.148350008
2024-03-14 22:03,0.00069136,104099000,35.98,71933,1,71933.90464000001,-21853873.243710008
2024-03-14 22:05,9.614e-05,103973000,4.99,9990,1,9990.97422,-21843882.269490007
2024-03-14 22:05,0.0005,104051000,26.01,51999,1,51999.49,-21791882.77949001
2024-03-14 22:05,0.005465,104051000,284.31,568354,1,568354.4049999999,-21223528.374490008
2024-03-14 22:05,0.00016056,104037000,8.35,16695,1,16695.83072,-21206832.543770008
2024-03-14 22:06,0.02248513,103796000,1166.93,2332699,1,2332699.6234799996,-18874132.92029001
2024-03-14 22:08,0.09853741,103841000,5116.11,10227107,1,10227107.081810001,-8647025.838480007
2024-03-14 22:10,0.01396762,103754000,724.59,-1449921,0,-1449921.03548,-10096946.873960007
2024-03-14 22:13,0.01047156,103704000,542.97,-1086486,0,-1086485.62824,-11183432.502200007
2024-03-14 22:16,0.0073064,103800000,379.2,758025,1,758025.1200000001,-10425407.382200006
2024-03-14 22:23,0.01828401,103674000,947.78,1894628,1,1894628.67274,-8530778.709460007
2024-03-14 22:24,0.06494838,103542000,3362.44,6721522,1,6721522.72196,-1809255.9875000073
2024-03-14 22:24,0.0069,103542000,357.21,714082,1,714082.59,-1095173.3975000074
2024-03-14 22:24,0.00012668,103542000,6.55,13110,1,13110.15056,-1082063.2469400074
2024-03-14 22:24,0.0085,103542000,440.05,879666,1,879666.9500000001,-202396.29694000736
2024-03-14 22:24,0.00292494,103542000,151.42,302702,1,302702.71748,100306.42053999263
2024-03-14 22:25,0.00187943,103510000,97.26,-194637,0,-194637.05930000002,-94330.6387600074
2024-03-14 22:25,0.003,103512000,155.26,-310692,0,-310691.26,-405021.8987600074
2024-03-14 22:29,0.06787057,103661000,3517.76,-7039049,0,-7039048.91677,-7444070.815530008
2024-03-14 22:29,0.00475773,103662000,246.59,-493443,0,-493442.39726,-7937513.212790008
2024-03-14 22:35,0.0009679,103316000,49.99,99949,1,99949.5664,-7837563.646390008
2024-03-14 22:35,0.00096669,103316000,49.93,99824,1,99824.61404,-7737739.032350007
2024-03-14 22:35,0.02930673,103316000,1513.92,3026340,1,3026340.19668,-4711398.835670007
2024-03-14 22:35,0.00169189,103385000,87.45,-175004,0,-175003.49765,-4886402.333320008
2024-03-14 22:35,0.00058804,103385000,30.39,-60825,0,-60824.905399999996,-4947227.238720007
2024-03-14 22:35,0.00188456,103385000,97.41,-194933,0,-194932.6456,-5142159.884320008
2024-03-14 22:35,0.00242602,103385000,125.4,-250940,0,-250939.4777,-5393099.362020007
2024-03-14 22:36,0.00966557,103156000,498.53,-997560,0,-997560.06892,-6390659.430940008
2024-03-14 22:36,0.00556505,103156000,287.03,-574356,0,-574355.3278000001,-6965014.758740008
2024-03-14 22:36,0.13012548,103156000,6711.61,-13429936,0,-13429935.624879997,-20394950.383620005
2024-03-14 22:36,0.02731174,103156000,1408.68,-2818779,0,-2818778.53144,-23213728.915060006
2024-03-14 22:36,0.00595652,103156000,307.22,-614758,0,-614757.99712,-23828486.912180007
2024-03-14 22:36,0.00057204,103156000,29.5,-59039,0,-59038.85824,-23887525.770420007
2024-03-14 22:36,0.01389664,103156000,716.76,-1434239,0,-1434238.55584,-25321764.326260008
2024-03-14 22:36,0.00432873,103156000,223.26,-446758,0,-446757.73188000004,-25768522.05814001
2024-03-14 22:36,0.00970327,103156000,500.47,-1001451,0,-1001450.99012,-26769973.04826001
2024-03-14 22:36,0.00060658,103156000,31.28,-62604,0,-62603.64648,-26832576.694740012
2024-03-14 22:36,0.00257823,103156000,132.97,-266093,0,-266092.86387999996,-27098669.558620013
2024-03-14 22:37,0.0384,103332000,1983.97,-3969933,0,-3969932.77,-31068602.328620013
2024-03-14 22:37,0.00214729,103332000,110.94,-221995,0,-221994.71028,-31290597.038900014
2024-03-14 22:37,0.09580329,103185000,4942.73,9880519,1,9880519.74865,-21410077.290250015
2024-03-14 22:37,0.00376753,103185000,194.37,388558,1,388558.21304999996,-21021519.077200014
2024-03-14 22:37,0.02607941,103185000,1345.5,2689658,1,2689658.42085,-18331860.656350013
2024-03-14 22:39,0.05528696,102844000,2842.96,5683089,1,5683089.15424,-12648771.502110012
2024-03-14 22:39,0.00971052,102981000,499.99,999499,1,999499.07012,-11649272.431990013
2024-03-14 22:39,0.0019421,102981000,99.99,199899,1,199899.4101,-11449373.021890013
2024-03-14 22:39,9.953e-05,102981000,5.12,10244,1,10244.57893,-11439128.442960013
2024-03-14 22:39,0.0055,102981000,283.19,566112,1,566112.31,-10873016.132960012
2024-03-14 22:39,0.04241304,102844000,2180.96,4359745,1,4359745.72576,-6513270.407200012
2024-03-14 22:39,0.00226089,102981000,116.41,232712,1,232712.30309000003,-6280558.104110013
2024-03-14 22:39,0.01058507,102981000,545.03,1089516,1,1089516.06367,-5191042.040440013
2024-03-14 22:39,0.01941992,102987000,999.99,1998999,1,1998999.31104,-3192042.7294000126
2024-03-14 22:39,0.00970996,102987000,499.99,999499,1,999499.66052,-2192543.0688800127
2024-03-14 22:39,0.0211,102987000,1086.51,2171939,1,2171939.1900000004,-20603.878880012315
2024-03-14 22:39,4.855e-05,102981000,2.49,4997,1,4997.237550000001,-15606.641330012313
2024-03-14 22:41,0.2,102708000,10270.8,-20551871,0,-20551870.8,-20567477.441330012
2024-03-14 22:41,0.2,102675000,10267.5,-20545268,0,-20545267.5,-41112744.941330016
2024-03-14 22:41,0.2,102981000,10298.1,20585901,1,20585901.9,-20526843.041330017
2024-03-14 22:41,0.11412583,103180000,5887.75,11769615,1,11769615.3894,-8757227.651930017
2024-03-14 22:41,7.018e-05,103180000,3.62,7237,1,7237.5524,-8749990.099530017
2024-03-14 22:41,0.04841064,103180000,2497.5,4992512,1,4992512.3352,-3757477.7643300174
2024-03-14 22:42,0.2,103150000,10315.0,20619685,1,20619685.0,16862207.23566998
2024-03-14 22:42,0.15834605,103017000,8156.16,-16320492,0,-16320491.19285,541716.0428199824
2024-03-14 22:42,0.04165395,103017000,2145.53,-4293211,0,-4293210.49715,-3751494.454330018
2024-03-14 22:42,0.0135,103178000,696.45,1392206,1,1392206.55,-2359287.904330018
2024-03-14 22:42,0.01909859,103177000,985.26,1969549,1,1969549.9604299997,-389737.94390001823
2024-03-14 22:42,0.0048459,103177000,249.99,499735,1,499735.4343,109997.49039998179
2024-03-14 22:42,0.09463179,102999000,4873.48,-9751854,0,-9751853.21821,-9641855.72781002
2024-03-14 22:43,0.04795999,103211000,2474.99,4947523,1,4947523.53789,-4694332.189920019
2024-03-14 22:43,0.04664001,103211000,2406.88,4811355,1,4811355.19211,117023.00218998082
2024-03-14 22:45,0.00613504,102874000,315.56,-631452,0,-631451.66496,-514428.66277001915
2024-03-14 22:45,0.00615087,103008000,316.79,-633906,0,-633905.60696,-1148334.2697300192
2024-03-14 22:45,0.0123,102963000,633.22,1265811,1,1265811.68,117477.41026998078
2024-03-14 22:48,0.2,102363000,10236.3,-20482837,0,-20482836.3,-20365358.88973002
2024-03-14 22:48,0.2,102362000,10236.2,-20482637,0,-20482636.2,-40847995.089730024
2024-03-14 22:49,0.00977784,102272000,499.99,999499,1,999499.2624799999,-39848495.827250026
2024-03-14 22:49,0.00078493,102276000,40.13,80239,1,80239.37067999999,-39768256.45657003
2024-03-14 22:49,0.00091262,102272000,46.66,93288,1,93288.81263999999,-39674967.64393003
2024-03-14 22:49,0.0661,102272000,3380.08,6756799,1,6756799.12,-32918168.52393003
2024-03-14 22:49,0.00476586,102272000,243.7,487170,1,487170.33392,-32430998.190010034
2024-03-14 22:49,0.02933239,102276000,1499.99,2998499,1,2998499.52964,-29432498.660370033
2024-03-14 22:49,0.00977727,102276000,499.99,999480,1,999480.07652,-28433018.583850034
2024-03-14 22:49,9.777e-05,102276000,4.99,9994,1,9994.53452,-28423024.049330033
2024-03-14 22:49,0.04880028,102409000,2498.79,4995089,1,4995089.08452,-23427934.964810032
2024-03-14 22:49,0.0487981,102276000,2495.43,4988379,1,4988379.0456,-18439555.91921003
2024-03-14 22:49,0.00010021,102276000,5.12,10243,1,10243.95796,-18429311.961250033
2024-03-14 22:49,0.01914731,102276000,979.15,1957331,1,1957331.1275600002,-16471980.833690032
2024-03-14 22:49,4.904e-05,102276000,2.5,5013,1,5013.11504,-16466967.718650032
2024-03-14 22:49,0.00292748,102405000,149.89,299638,1,299638.6994,-16167329.019250032
2024-03-14 22:49,0.00195262,102405000,99.97,199858,1,199858.08109999998,-15967470.938150031
2024-03-14 22:49,0.03803613,102405000,1947.54,3893142,1,3893142.3526500002,-12074328.585500032
2024-03-14 22:49,0.00054939,102276000,28.09,56161,1,56161.32164,-12018167.263860032
2024-03-14 22:50,0.0001,102099000,5.1,10204,1,10204.8,-12007962.463860031
